user_id,item_id,item_type,timestamp,behavior_type,label,category,source_dataset
u72,i50,live_room,1700001674,exposure,0,movie,sample
u22,i79,live_room,1700001675,click,1,music,sample
u30,i44,live_room,1700001676,click,1,movie,sample
u33,i57,live_room,1700001677,click,1,sports,sample
u47,i155,live_room,1700001678,click,1,study,sample
u37,i22,live_room,1700001679,click,1,food,sample
u67,i26,live_room,1700001680,click,1,movie,sample
u28,i8,live_room,1700001681,exposure,0,movie,sample
u41,i124,live_room,1700001682,exposure,0,food,sample
u66,i47,live_room,1700001683,click,1,study,sample
u66,i53,live_room,1700001684,exposure,0,study,sample
u1,i88,live_room,1700001685,click,1,food,sample
u48,i132,live_room,1700001686,exposure,0,game,sample
u65,i43,live_room,1700001687,click,1,music,sample
u59,i130,live_room,1700001688,click,1,food,sample
u65,i43,live_room,1700001689,exposure,0,music,sample
u27,i28,live_room,1700001690,click,1,food,sample
u27,i148,live_room,1700001691,exposure,0,food,sample
u14,i96,live_room,1700001692,click,1,game,sample
u32,i78,live_room,1700001693,click,1,game,sample
u8,i67,live_room,1700001694,click,1,music,sample
u46,i8,live_room,1700001695,click,1,movie,sample
u62,i146,live_room,1700001696,exposure,0,movie,sample
u74,i28,live_room,1700001697,click,1,food,sample
u28,i141,live_room,1700001698,click,1,sports,sample
u18,i11,live_room,1700001699,exposure,0,study,sample
u57,i96,live_room,1700001700,click,1,game,sample
u59,i148,live_room,1700001701,exposure,0,food,sample
u6,i144,live_room,1700001702,exposure,0,game,sample
u61,i46,live_room,1700001703,click,1,food,sample
u78,i75,live_room,1700001704,click,1,sports,sample
u28,i3,live_room,1700001705,click,1,sports,sample
u24,i70,live_room,1700001706,exposure,0,food,sample
u38,i151,live_room,1700001707,click,1,music,sample
u48,i103,live_room,1700001708,exposure,0,music,sample
u23,i119,live_room,1700001709,click,1,study,sample
u51,i115,live_room,1700001710,exposure,0,music,sample
u75,i8,live_room,1700001711,click,1,movie,sample
u19,i32,live_room,1700001712,click,1,movie,sample
u77,i85,live_room,1700001713,click,1,music,sample
u47,i5,live_room,1700001714,click,1,study,sample
u9,i138,live_room,1700001715,click,1,game,sample
u36,i143,live_room,1700001716,click,1,study,sample
u16,i111,live_room,1700001717,click,1,sports,sample
u9,i140,live_room,1700001718,exposure,0,movie,sample
u21,i55,live_room,1700001719,exposure,0,music,sample
u79,i40,live_room,1700001720,click,1,food,sample
u23,i71,live_room,1700001721,click,1,study,sample
u78,i8,live_room,1700001722,click,1,movie,sample
u59,i10,live_room,1700001723,click,1,food,sample
u11,i154,live_room,1700001724,exposure,0,food,sample
u46,i74,live_room,1700001725,click,1,movie,sample
u26,i44,live_room,1700001726,click,1,movie,sample
u27,i88,live_room,1700001727,click,1,food,sample
u34,i77,live_room,1700001728,click,1,study,sample
u4,i2,live_room,1700001729,click,1,movie,sample
u77,i128,live_room,1700001730,exposure,0,movie,sample
u26,i62,live_room,1700001731,click,1,movie,sample
u58,i28,live_room,1700001732,click,1,food,sample
u50,i88,live_room,1700001733,click,1,food,sample
u8,i49,live_room,1700001734,click,1,music,sample
u68,i102,live_room,1700001735,click,1,game,sample
u43,i16,live_room,1700001736,exposure,0,food,sample
u52,i8,live_room,1700001737,click,1,movie,sample
u35,i120,live_room,1700001738,exposure,0,game,sample
u28,i69,live_room,1700001739,click,1,sports,sample
u79,i100,live_room,1700001740,click,1,food,sample
u69,i140,live_room,1700001741,click,1,movie,sample
u58,i52,live_room,1700001742,exposure,0,food,sample
u11,i78,live_room,1700001743,exposure,0,game,sample
u47,i132,live_room,1700001744,exposure,0,game,sample
u78,i123,live_room,1700001745,click,1,sports,sample
u59,i28,live_room,1700001746,exposure,0,food,sample
u26,i48,live_room,1700001747,exposure,0,game,sample
u75,i32,live_room,1700001748,click,1,movie,sample
u48,i88,live_room,1700001749,click,1,food,sample
u59,i52,live_room,1700001750,exposure,0,food,sample
u31,i106,live_room,1700001751,exposure,0,food,sample
u22,i157,live_room,1700001752,click,1,music,sample
u66,i17,live_room,1700001753,click,1,study,sample
u60,i113,live_room,1700001754,click,1,study,sample
u28,i101,live_room,1700001755,exposure,0,study,sample
u76,i25,live_room,1700001756,click,1,music,sample
u79,i40,live_room,1700001757,click,1,food,sample
u55,i54,live_room,1700001758,click,1,game,sample
u6,i144,live_room,1700001759,click,1,game,sample
u39,i15,live_room,1700001760,exposure,0,sports,sample
u28,i9,live_room,1700001761,click,1,sports,sample
u73,i96,live_room,1700001762,exposure,0,game,sample
u11,i55,live_room,1700001763,exposure,0,music,sample
u22,i37,live_room,1700001764,click,1,music,sample
u22,i121,live_room,1700001765,click,1,music,sample
u21,i134,live_room,1700001766,click,1,movie,sample
u55,i6,live_room,1700001767,exposure,0,game,sample
u67,i50,live_room,1700001768,click,1,movie,sample
u60,i119,live_room,1700001769,click,1,study,sample
u38,i146,live_room,1700001770,exposure,0,movie,sample
u50,i104,live_room,1700001771,exposure,0,movie,sample
u50,i94,live_room,1700001772,click,1,food,sample
u22,i133,live_room,1700001773,click,1,music,sample
u67,i22,live_room,1700001774,exposure,0,food,sample
u34,i149,live_room,1700001775,click,1,study,sample
u3,i134,live_room,1700001776,click,1,movie,sample
u39,i159,live_room,1700001777,click,1,sports,sample
u5,i101,live_room,1700001778,click,1,study,sample
u58,i112,live_room,1700001779,exposure,0,food,sample
u16,i33,live_room,1700001780,click,1,sports,sample
u76,i31,live_room,1700001781,click,1,music,sample
u52,i14,live_room,1700001782,click,1,movie,sample
u23,i149,live_room,1700001783,click,1,study,sample
u66,i155,live_room,1700001784,click,1,study,sample
u49,i64,live_room,1700001785,click,1,food,sample
u29,i110,live_room,1700001786,click,1,movie,sample
u20,i33,live_room,1700001787,click,1,sports,sample
u9,i88,live_room,1700001788,exposure,0,food,sample
u12,i28,live_room,1700001789,click,1,food,sample
u71,i42,live_room,1700001790,exposure,0,game,sample
u47,i30,live_room,1700001791,exposure,0,game,sample
u26,i5,live_room,1700001792,click,1,study,sample
u3,i56,live_room,1700001793,click,1,movie,sample
u61,i124,live_room,1700001794,exposure,0,food,sample
u10,i103,live_room,1700001795,exposure,0,music,sample
u51,i151,live_room,1700001796,click,1,music,sample
u0,i66,live_room,1700001797,click,1,game,sample
u29,i116,live_room,1700001798,exposure,0,movie,sample
u38,i32,live_room,1700001799,click,1,movie,sample
u5,i20,live_room,1700001800,exposure,0,movie,sample
u0,i118,live_room,1700001801,click,1,food,sample
u19,i134,live_room,1700001802,click,1,movie,sample
u53,i74,live_room,1700001803,click,1,movie,sample
u41,i118,live_room,1700001804,exposure,0,food,sample
u49,i82,live_room,1700001805,click,1,food,sample
u34,i29,live_room,1700001806,click,1,study,sample
u50,i16,live_room,1700001807,click,1,food,sample
u23,i8,live_room,1700001808,exposure,0,movie,sample
u37,i22,live_room,1700001809,click,1,food,sample
u29,i104,live_room,1700001810,exposure,0,movie,sample
u62,i32,live_room,1700001811,click,1,movie,sample
u73,i30,live_room,1700001812,click,1,game,sample
u52,i158,live_room,1700001813,click,1,movie,sample
u31,i55,live_room,1700001814,exposure,0,music,sample
u20,i146,live_room,1700001815,click,1,movie,sample
u50,i65,live_room,1700001816,exposure,0,study,sample
u73,i102,live_room,1700001817,click,1,game,sample
u36,i137,live_room,1700001818,exposure,0,study,sample
u24,i46,live_room,1700001819,click,1,food,sample
u67,i26,live_room,1700001820,click,1,movie,sample
u37,i100,live_room,1700001821,exposure,0,food,sample
u2,i27,live_room,1700001822,click,1,sports,sample
u12,i94,live_room,1700001823,click,1,food,sample
u6,i72,live_room,1700001824,click,1,game,sample
u16,i159,live_room,1700001825,click,1,sports,sample
u35,i18,live_room,1700001826,click,1,game,sample
u22,i37,live_room,1700001827,click,1,music,sample
u4,i45,live_room,1700001828,exposure,0,sports,sample
u10,i31,live_room,1700001829,exposure,0,music,sample
u58,i54,live_room,1700001830,exposure,0,game,sample
u67,i55,live_room,1700001831,exposure,0,music,sample
u36,i47,live_room,1700001832,click,1,study,sample
u59,i0,live_room,1700001833,exposure,0,game,sample
u1,i94,live_room,1700001834,click,1,food,sample
u46,i46,live_room,1700001835,exposure,0,food,sample
u61,i106,live_room,1700001836,click,1,food,sample
u77,i7,live_room,1700001837,click,1,music,sample
u18,i105,live_room,1700001838,exposure,0,sports,sample
u44,i48,live_room,1700001839,click,1,game,sample
u20,i153,live_room,1700001840,click,1,sports,sample
u21,i27,live_room,1700001841,click,1,sports,sample
u49,i106,live_room,1700001842,click,1,food,sample
u45,i137,live_room,1700001843,click,1,study,sample
u54,i80,live_room,1700001844,exposure,0,movie,sample
u0,i20,live_room,1700001845,exposure,0,movie,sample
u18,i136,live_room,1700001846,exposure,0,food,sample
u43,i62,live_room,1700001847,click,1,movie,sample
u59,i114,live_room,1700001848,exposure,0,game,sample
u5,i47,live_room,1700001849,click,1,study,sample
u32,i68,live_room,1700001850,exposure,0,movie,sample
u45,i5,live_room,1700001851,click,1,study,sample
u54,i146,live_room,1700001852,click,1,movie,sample
u40,i72,live_room,1700001853,click,1,game,sample
u23,i143,live_room,1700001854,exposure,0,study,sample
u34,i89,live_room,1700001855,click,1,study,sample
u44,i66,live_room,1700001856,click,1,game,sample
u36,i113,live_room,1700001857,click,1,study,sample
u35,i96,live_room,1700001858,click,1,game,sample
u6,i132,live_room,1700001859,click,1,game,sample
u50,i70,live_room,1700001860,click,1,food,sample
u13,i94,live_room,1700001861,click,1,food,sample
u27,i117,live_room,1700001862,click,1,sports,sample
u51,i49,live_room,1700001863,click,1,music,sample
u77,i67,live_room,1700001864,click,1,music,sample
u33,i111,live_room,1700001865,click,1,sports,sample
u39,i9,live_room,1700001866,click,1,sports,sample
u9,i127,live_room,1700001867,exposure,0,music,sample
u21,i98,live_room,1700001868,click,1,movie,sample
u65,i13,live_room,1700001869,click,1,music,sample
u78,i141,live_room,1700001870,click,1,sports,sample
u15,i58,live_room,1700001871,click,1,food,sample
u56,i145,live_room,1700001872,click,1,music,sample
u62,i122,live_room,1700001873,click,1,movie,sample
u23,i83,live_room,1700001874,click,1,study,sample
u79,i112,live_room,1700001875,exposure,0,food,sample
u28,i105,live_room,1700001876,exposure,0,sports,sample
u46,i140,live_room,1700001877,click,1,movie,sample
u18,i82,live_room,1700001878,click,1,food,sample
u79,i92,live_room,1700001879,exposure,0,movie,sample
u67,i140,live_room,1700001880,click,1,movie,sample
u59,i94,live_room,1700001881,click,1,food,sample
u60,i11,live_room,1700001882,click,1,study,sample
u8,i145,live_room,1700001883,click,1,music,sample
u19,i85,live_room,1700001884,exposure,0,music,sample
u0,i42,live_room,1700001885,exposure,0,game,sample
u53,i140,live_room,1700001886,exposure,0,movie,sample
u3,i14,live_room,1700001887,click,1,movie,sample
u53,i86,live_room,1700001888,exposure,0,movie,sample
u35,i132,live_room,1700001889,click,1,game,sample
u43,i122,live_room,1700001890,exposure,0,movie,sample
u77,i109,live_room,1700001891,click,1,music,sample
u41,i132,live_room,1700001892,click,1,game,sample
u77,i16,live_room,1700001893,click,1,food,sample
u24,i10,live_room,1700001894,exposure,0,food,sample
u61,i136,live_room,1700001895,click,1,food,sample
u33,i147,live_room,1700001896,click,1,sports,sample
u47,i143,live_room,1700001897,exposure,0,study,sample
u60,i24,live_room,1700001898,exposure,0,game,sample
u77,i106,live_room,1700001899,exposure,0,food,sample
u19,i116,live_room,1700001900,click,1,movie,sample
u24,i142,live_room,1700001901,click,1,food,sample
u0,i29,live_room,1700001902,exposure,0,study,sample
u3,i158,live_room,1700001903,click,1,movie,sample
u23,i121,live_room,1700001904,click,1,music,sample
u25,i99,live_room,1700001905,click,1,sports,sample
u34,i41,live_room,1700001906,click,1,study,sample
u19,i145,live_room,1700001907,exposure,0,music,sample
u65,i73,live_room,1700001908,click,1,music,sample
u66,i101,live_room,1700001909,click,1,study,sample
u65,i128,live_room,1700001910,click,1,movie,sample
u78,i87,live_room,1700001911,click,1,sports,sample
u55,i114,live_room,1700001912,click,1,game,sample
u69,i14,live_room,1700001913,exposure,0,movie,sample
u14,i74,live_room,1700001914,click,1,movie,sample
u7,i118,live_room,1700001915,exposure,0,food,sample
u62,i128,live_room,1700001916,click,1,movie,sample
u9,i108,live_room,1700001917,click,1,game,sample
u71,i121,live_room,1700001918,click,1,music,sample
u48,i142,live_room,1700001919,click,1,food,sample
u71,i67,live_room,1700001920,click,1,music,sample
u58,i88,live_room,1700001921,click,1,food,sample
u70,i112,live_room,1700001922,click,1,food,sample
u27,i118,live_room,1700001923,click,1,food,sample
u51,i109,live_room,1700001924,click,1,music,sample
u48,i124,live_room,1700001925,click,1,food,sample
u26,i56,live_room,1700001926,click,1,movie,sample
u24,i135,live_room,1700001927,click,1,sports,sample
u36,i59,live_room,1700001928,click,1,study,sample
u58,i40,live_room,1700001929,click,1,food,sample
u31,i109,live_room,1700001930,click,1,music,sample
u26,i104,live_room,1700001931,click,1,movie,sample
u72,i140,live_room,1700001932,click,1,movie,sample
u6,i30,live_room,1700001933,click,1,game,sample
u49,i46,live_room,1700001934,click,1,food,sample
u8,i142,live_room,1700001935,click,1,food,sample
u56,i16,live_room,1700001936,exposure,0,food,sample
u67,i140,live_room,1700001937,click,1,movie,sample
u34,i6,live_room,1700001938,exposure,0,game,sample
u52,i80,live_room,1700001939,click,1,movie,sample
u37,i94,live_room,1700001940,click,1,food,sample
u55,i114,live_room,1700001941,click,1,game,sample
u29,i134,live_room,1700001942,click,1,movie,sample
u17,i30,live_room,1700001943,click,1,game,sample
u46,i20,live_room,1700001944,click,1,movie,sample
u8,i73,live_room,1700001945,click,1,music,sample
u1,i112,live_room,1700001946,click,1,food,sample
u17,i35,live_room,1700001947,exposure,0,study,sample
u28,i81,live_room,1700001948,click,1,sports,sample
u38,i25,live_room,1700001949,click,1,music,sample
u9,i156,live_room,1700001950,click,1,game,sample
u42,i136,live_room,1700001951,click,1,food,sample
u23,i18,live_room,1700001952,exposure,0,game,sample
u76,i9,live_room,1700001953,click,1,sports,sample
u56,i22,live_room,1700001954,exposure,0,food,sample
u21,i140,live_room,1700001955,click,1,movie,sample
u46,i44,live_room,1700001956,exposure,0,movie,sample
u45,i17,live_room,1700001957,click,1,study,sample
u50,i40,live_room,1700001958,click,1,food,sample
u70,i124,live_room,1700001959,exposure,0,food,sample
u42,i76,live_room,1700001960,click,1,food,sample
u65,i49,live_room,1700001961,click,1,music,sample
u40,i131,live_room,1700001962,exposure,0,study,sample
u19,i7,live_room,1700001963,click,1,music,sample
u68,i48,live_room,1700001964,click,1,game,sample
u18,i89,live_room,1700001965,click,1,study,sample
u50,i104,live_room,1700001966,exposure,0,movie,sample
u50,i94,live_room,1700001967,click,1,food,sample
u71,i7,live_room,1700001968,click,1,music,sample
u43,i110,live_room,1700001969,click,1,movie,sample
u72,i56,live_room,1700001970,click,1,movie,sample
u66,i11,live_room,1700001971,click,1,study,sample
u64,i86,live_room,1700001972,click,1,movie,sample
u25,i51,live_room,1700001973,click,1,sports,sample
u78,i81,live_room,1700001974,click,1,sports,sample
u17,i38,live_room,1700001975,exposure,0,movie,sample
u27,i99,live_room,1700001976,exposure,0,sports,sample
u31,i7,live_room,1700001977,exposure,0,music,sample
u14,i154,live_room,1700001978,click,1,food,sample
u28,i57,live_room,1700001979,click,1,sports,sample
u72,i80,live_room,1700001980,exposure,0,movie,sample
u48,i52,live_room,1700001981,click,1,food,sample
u45,i11,live_room,1700001982,exposure,0,study,sample
u76,i79,live_room,1700001983,click,1,music,sample
u54,i154,live_room,1700001984,exposure,0,food,sample
u7,i58,live_room,1700001985,click,1,food,sample
u5,i137,live_room,1700001986,exposure,0,study,sample
u5,i23,live_room,1700001987,click,1,study,sample
u40,i6,live_room,1700001988,click,1,game,sample
u78,i136,live_room,1700001989,exposure,0,food,sample
u30,i122,live_room,1700001990,click,1,movie,sample
u13,i100,live_room,1700001991,click,1,food,sample
u79,i25,live_room,1700001992,exposure,0,music,sample
u56,i151,live_room,1700001993,exposure,0,music,sample
u58,i21,live_room,1700001994,exposure,0,sports,sample
u8,i139,live_room,1700001995,click,1,music,sample
u45,i149,live_room,1700001996,click,1,study,sample
u3,i74,live_room,1700001997,click,1,movie,sample
u73,i159,live_room,1700001998,exposure,0,sports,sample
u13,i46,live_room,1700001999,click,1,food,sample
u32,i72,live_room,1700002000,click,1,game,sample
u65,i157,live_room,1700002001,click,1,music,sample
u66,i65,live_room,1700002002,click,1,study,sample
u34,i83,live_room,1700002003,click,1,study,sample
u4,i134,live_room,1700002004,click,1,movie,sample
u29,i8,live_room,1700002005,click,1,movie,sample
u18,i129,live_room,1700002006,exposure,0,sports,sample
u70,i64,live_room,1700002007,click,1,food,sample
u66,i53,live_room,1700002008,exposure,0,study,sample
u63,i35,live_room,1700002009,click,1,study,sample
u26,i146,live_room,1700002010,click,1,movie,sample
u2,i29,live_room,1700002011,exposure,0,study,sample
u56,i99,live_room,1700002012,click,1,sports,sample
u8,i139,live_room,1700002013,click,1,music,sample
u9,i90,live_room,1700002014,click,1,game,sample
u54,i128,live_room,1700002015,click,1,movie,sample
u68,i55,live_room,1700002016,click,1,music,sample
u4,i20,live_room,1700002017,click,1,movie,sample
u14,i154,live_room,1700002018,click,1,food,sample
u4,i86,live_room,1700002019,click,1,movie,sample
u42,i88,live_room,1700002020,exposure,0,food,sample
u21,i134,live_room,1700002021,exposure,0,movie,sample
u18,i155,live_room,1700002022,click,1,study,sample
u74,i94,live_room,1700002023,click,1,food,sample
u38,i41,live_room,1700002024,exposure,0,study,sample
u5,i119,live_room,1700002025,click,1,study,sample
u42,i136,live_room,1700002026,click,1,food,sample
u40,i54,live_room,1700002027,click,1,game,sample
u79,i10,live_room,1700002028,click,1,food,sample
u77,i1,live_room,1700002029,click,1,music,sample
u8,i43,live_room,1700002030,click,1,music,sample
u23,i41,live_room,1700002031,click,1,study,sample
u21,i152,live_room,1700002032,click,1,movie,sample
u12,i70,live_room,1700002033,click,1,food,sample
u62,i14,live_room,1700002034,click,1,movie,sample
u55,i104,live_room,1700002035,exposure,0,movie,sample
u58,i146,live_room,1700002036,exposure,0,movie,sample
u23,i113,live_room,1700002037,click,1,study,sample
u67,i68,live_room,1700002038,click,1,movie,sample
u40,i6,live_room,1700002039,exposure,0,game,sample
u12,i106,live_room,1700002040,click,1,food,sample
u15,i91,live_room,1700002041,exposure,0,music,sample
u51,i97,live_room,1700002042,click,1,music,sample
u0,i111,live_room,1700002043,exposure,0,sports,sample
u44,i60,live_room,1700002044,click,1,game,sample
u18,i155,live_room,1700002045,click,1,study,sample
u77,i61,live_room,1700002046,click,1,music,sample
u77,i84,live_room,1700002047,exposure,0,game,sample
u54,i31,live_room,1700002048,exposure,0,music,sample
u10,i45,live_room,1700002049,click,1,sports,sample
u3,i134,live_room,1700002050,click,1,movie,sample
u42,i76,live_room,1700002051,click,1,food,sample
u37,i124,live_room,1700002052,click,1,food,sample
u77,i157,live_room,1700002053,click,1,music,sample
u24,i88,live_room,1700002054,click,1,food,sample
u67,i110,live_room,1700002055,click,1,movie,sample
u73,i5,live_room,1700002056,click,1,study,sample
u39,i123,live_room,1700002057,click,1,sports,sample
u72,i38,live_room,1700002058,click,1,movie,sample
u27,i112,live_room,1700002059,click,1,food,sample
u32,i72,live_room,1700002060,click,1,game,sample
u3,i20,live_room,1700002061,click,1,movie,sample
u68,i78,live_room,1700002062,click,1,game,sample
u37,i69,live_room,1700002063,exposure,0,sports,sample
u77,i133,live_room,1700002064,click,1,music,sample
u7,i10,live_room,1700002065,click,1,food,sample
u6,i132,live_room,1700002066,click,1,game,sample
u1,i28,live_room,1700002067,click,1,food,sample
u11,i29,live_room,1700002068,exposure,0,study,sample
u50,i154,live_room,1700002069,click,1,food,sample
u13,i130,live_room,1700002070,click,1,food,sample
u25,i57,live_room,1700002071,exposure,0,sports,sample
u78,i105,live_room,1700002072,click,1,sports,sample
u57,i39,live_room,1700002073,click,1,sports,sample
u52,i8,live_room,1700002074,click,1,movie,sample
u29,i134,live_room,1700002075,click,1,movie,sample
u37,i4,live_room,1700002076,click,1,food,sample
u5,i35,live_room,1700002077,click,1,study,sample
u5,i5,live_room,1700002078,click,1,study,sample
u52,i105,live_room,1700002079,click,1,sports,sample
u31,i121,live_room,1700002080,click,1,music,sample
u36,i13,live_room,1700002081,exposure,0,music,sample
u62,i80,live_room,1700002082,exposure,0,movie,sample
u29,i146,live_room,1700002083,exposure,0,movie,sample
u68,i145,live_room,1700002084,click,1,music,sample
u9,i127,live_room,1700002085,exposure,0,music,sample
u61,i44,live_room,1700002086,click,1,movie,sample
u74,i76,live_room,1700002087,click,1,food,sample
u27,i112,live_room,1700002088,click,1,food,sample
u35,i132,live_room,1700002089,click,1,game,sample
u68,i25,live_room,1700002090,exposure,0,music,sample
u70,i22,live_room,1700002091,click,1,food,sample
u5,i83,live_room,1700002092,click,1,study,sample
u51,i97,live_room,1700002093,click,1,music,sample
u58,i136,live_room,1700002094,click,1,food,sample
u29,i29,live_room,1700002095,exposure,0,study,sample
u20,i63,live_room,1700002096,click,1,sports,sample
u6,i150,live_room,1700002097,click,1,game,sample
u67,i122,live_room,1700002098,click,1,movie,sample
u44,i54,live_room,1700002099,click,1,game,sample
u42,i139,live_room,1700002100,exposure,0,music,sample
u26,i74,live_room,1700002101,click,1,movie,sample
u77,i152,live_room,1700002102,exposure,0,movie,sample
u59,i110,live_room,1700002103,exposure,0,movie,sample
u8,i121,live_room,1700002104,click,1,music,sample
u70,i76,live_room,1700002105,exposure,0,food,sample
u8,i79,live_room,1700002106,click,1,music,sample
u10,i105,live_room,1700002107,click,1,sports,sample
u75,i140,live_room,1700002108,click,1,movie,sample
u18,i35,live_room,1700002109,click,1,study,sample
u36,i137,live_room,1700002110,exposure,0,study,sample
u25,i117,live_room,1700002111,click,1,sports,sample
u28,i47,live_room,1700002112,exposure,0,study,sample
u65,i73,live_room,1700002113,exposure,0,music,sample
u29,i105,live_room,1700002114,click,1,sports,sample
u15,i136,live_room,1700002115,click,1,food,sample
u73,i156,live_room,1700002116,click,1,game,sample
u43,i98,live_room,1700002117,click,1,movie,sample
u30,i96,live_room,1700002118,exposure,0,game,sample
u37,i28,live_room,1700002119,click,1,food,sample
u70,i28,live_room,1700002120,click,1,food,sample
u6,i84,live_room,1700002121,click,1,game,sample
u50,i154,live_room,1700002122,click,1,food,sample
u10,i33,live_room,1700002123,click,1,sports,sample
u42,i69,live_room,1700002124,exposure,0,sports,sample
u74,i28,live_room,1700002125,click,1,food,sample
u9,i138,live_room,1700002126,click,1,game,sample
u49,i82,live_room,1700002127,click,1,food,sample
u20,i15,live_room,1700002128,click,1,sports,sample
u18,i65,live_room,1700002129,click,1,study,sample
u74,i64,live_room,1700002130,click,1,food,sample
u47,i143,live_room,1700002131,click,1,study,sample
u9,i78,live_room,1700002132,exposure,0,game,sample
u19,i92,live_room,1700002133,exposure,0,movie,sample
u50,i134,live_room,1700002134,click,1,movie,sample
u1,i22,live_room,1700002135,click,1,food,sample
u0,i109,live_room,1700002136,exposure,0,music,sample
u4,i44,live_room,1700002137,click,1,movie,sample
u21,i106,live_room,1700002138,exposure,0,food,sample
u7,i112,live_room,1700002139,click,1,food,sample
u73,i35,live_room,1700002140,exposure,0,study,sample
u56,i45,live_room,1700002141,exposure,0,sports,sample
u28,i39,live_room,1700002142,exposure,0,sports,sample
u62,i140,live_room,1700002143,click,1,movie,sample
u61,i154,live_room,1700002144,click,1,food,sample
u0,i7,live_room,1700002145,exposure,0,music,sample
u38,i37,live_room,1700002146,click,1,music,sample
u7,i74,live_room,1700002147,exposure,0,movie,sample
u0,i155,live_room,1700002148,click,1,study,sample
u1,i106,live_room,1700002149,exposure,0,food,sample
u29,i44,live_room,1700002150,exposure,0,movie,sample
u46,i25,live_room,1700002151,click,1,music,sample
u52,i68,live_room,1700002152,click,1,movie,sample
u18,i93,live_room,1700002153,exposure,0,sports,sample
u21,i92,live_room,1700002154,exposure,0,movie,sample
u15,i6,live_room,1700002155,click,1,game,sample
u54,i92,live_room,1700002156,click,1,movie,sample
u0,i24,live_room,1700002157,click,1,game,sample
u16,i27,live_room,1700002158,click,1,sports,sample
u72,i104,live_room,1700002159,click,1,movie,sample
u5,i155,live_room,1700002160,click,1,study,sample
u72,i32,live_room,1700002161,exposure,0,movie,sample
u15,i46,live_room,1700002162,click,1,food,sample
u18,i17,live_room,1700002163,exposure,0,study,sample
u24,i112,live_room,1700002164,click,1,food,sample
u40,i24,live_room,1700002165,click,1,game,sample
u2,i80,live_room,1700002166,exposure,0,movie,sample
u14,i39,live_room,1700002167,exposure,0,sports,sample
u53,i41,live_room,1700002168,click,1,study,sample
u4,i89,live_room,1700002169,click,1,study,sample
u23,i137,live_room,1700002170,exposure,0,study,sample
u74,i16,live_room,1700002171,click,1,food,sample
u34,i137,live_room,1700002172,exposure,0,study,sample
u52,i38,live_room,1700002173,click,1,movie,sample
u8,i18,live_room,1700002174,exposure,0,game,sample
u74,i106,live_room,1700002175,click,1,food,sample
u49,i98,live_room,1700002176,exposure,0,movie,sample
u2,i87,live_room,1700002177,click,1,sports,sample
u28,i69,live_room,1700002178,click,1,sports,sample
u75,i121,live_room,1700002179,exposure,0,music,sample
u28,i135,live_room,1700002180,click,1,sports,sample
u19,i26,live_room,1700002181,click,1,movie,sample
u45,i0,live_room,1700002182,exposure,0,game,sample
u26,i80,live_room,1700002183,click,1,movie,sample
u32,i69,live_room,1700002184,exposure,0,sports,sample
u61,i58,live_room,1700002185,click,1,food,sample
u32,i12,live_room,1700002186,click,1,game,sample
u67,i20,live_room,1700002187,click,1,movie,sample
u65,i115,live_room,1700002188,exposure,0,music,sample
u8,i31,live_room,1700002189,click,1,music,sample
u39,i117,live_room,1700002190,click,1,sports,sample
u13,i17,live_room,1700002191,click,1,study,sample
u24,i65,live_room,1700002192,click,1,study,sample
u1,i42,live_room,1700002193,click,1,game,sample
u19,i2,live_room,1700002194,click,1,movie,sample
u16,i147,live_room,1700002195,click,1,sports,sample
u29,i32,live_room,1700002196,click,1,movie,sample
u48,i9,live_room,1700002197,exposure,0,sports,sample
u17,i126,live_room,1700002198,click,1,game,sample
u74,i112,live_room,1700002199,exposure,0,food,sample
u52,i3,live_room,1700002200,click,1,sports,sample
u59,i52,live_room,1700002201,click,1,food,sample
u1,i10,live_room,1700002202,exposure,0,food,sample
u13,i52,live_room,1700002203,exposure,0,food,sample
u50,i106,live_room,1700002204,click,1,food,sample
u73,i60,live_room,1700002205,exposure,0,game,sample
u43,i128,live_room,1700002206,click,1,movie,sample
u57,i138,live_room,1700002207,exposure,0,game,sample
u74,i40,live_room,1700002208,click,1,food,sample
u76,i73,live_room,1700002209,exposure,0,music,sample
u0,i54,live_room,1700002210,click,1,game,sample
u38,i67,live_room,1700002211,click,1,music,sample
u27,i69,live_room,1700002212,click,1,sports,sample
u8,i73,live_room,1700002213,exposure,0,music,sample
u39,i95,live_room,1700002214,click,1,study,sample
u25,i56,live_room,1700002215,exposure,0,movie,sample
u28,i93,live_room,1700002216,click,1,sports,sample
u61,i9,live_room,1700002217,exposure,0,sports,sample
u29,i74,live_room,1700002218,click,1,movie,sample
u38,i19,live_room,1700002219,exposure,0,music,sample
u73,i36,live_room,1700002220,exposure,0,game,sample
u4,i20,live_room,1700002221,click,1,movie,sample
u34,i29,live_room,1700002222,click,1,study,sample
u34,i29,live_room,1700002223,exposure,0,study,sample
u70,i52,live_room,1700002224,click,1,food,sample
u30,i134,live_room,1700002225,exposure,0,movie,sample
u42,i100,live_room,1700002226,click,1,food,sample
u1,i58,live_room,1700002227,click,1,food,sample
u25,i69,live_room,1700002228,click,1,sports,sample
u20,i44,live_room,1700002229,exposure,0,movie,sample
u53,i128,live_room,1700002230,exposure,0,movie,sample
u16,i129,live_room,1700002231,exposure,0,sports,sample
u11,i5,live_room,1700002232,click,1,study,sample
